"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031333","GO:0031333","negative regulation of protein-containing complex assembly","12/453","147/23355",3.09888317958331e-05,0.000471986811412549,0.000295140136543354,"Lamp2/Clu/Sptbn1/Thra/Sox9/Trim9/Impact/Add3/Sirt2/Sorl1/Gsn/Ctnnbip1",12
"GO:0060562","GO:0060562","epithelial tube morphogenesis","21/453","393/23355",3.17321102168301e-05,0.000478998804715692,0.00029952483673177,"Bcl2/Sdc4/Sox2/Notch2/Tnc/Hes5/Rgma/Gja1/Sfrp1/Dag1/Fzd2/Sox9/Hes1/Nr3c1/Csmd1/Fgfr2/Celsr1/Tgfb2/Ctnnbip1/Rhob/Tfap2c",21
"GO:1902430","GO:1902430","negative regulation of amyloid-beta formation","5/453","20/23355",3.27285286377723e-05,0.000489227746260726,0.000305921140889635,"Prnp/Apoe/Clu/Ntrk2/Sorl1",5
"GO:1902305","GO:1902305","regulation of sodium ion transmembrane transport","8/453","65/23355",3.61075722045052e-05,0.000532818148812634,0.000333178846084081,"Atp1b1/Atp1a2/Fxyd1/Atp1b2/Slc9a3r1/Camk2d/Dmd/Fxyd6",8
"GO:0046879","GO:0046879","hormone secretion","20/453","368/23355",3.84912861863695e-05,0.000559034326820331,0.000349572198969685,"Glul/Gnas/Slc16a2/Camk2n1/Epha5/Gja1/Lrp1/Sfrp1/Fgfr1/Cpe/Glud1/Selenom/Dio2/Gabbr1/Nrxn1/Tcf7l2/Cry2/Sidt2/Nr1d1/Sybu",20
"GO:0033689","GO:0033689","negative regulation of osteoblast proliferation","4/453","11/23355",4.13706529284558e-05,0.000597086163268371,0.000373366559179431,"Bcl2/Atraid/Sfrp1/Plxnb1",4
"GO:0010232","GO:0010232","vascular transport","5/453","21/23355",4.22739070416161e-05,0.000608215837561252,0.000380326104469803,"Slc16a2/Apoe/Gja1/Lrp1/Slc27a1",5
"GO:0002761","GO:0002761","regulation of myeloid leukocyte differentiation","11/453","130/23355",4.74754677795667e-05,0.000670481759684433,0.00041926188045565,"Cebpb/Gnas/Car2/Notch2/Jun/Sfrp1/Id2/Zfp36l1/Fos/Ctnnbip1/Rbp1",11
"GO:0032715","GO:0032715","negative regulation of interleukin-6 production","7/453","50/23355",4.79220368951633e-05,0.000674718831392452,0.000421911382289623,"Sirpa/Syt11/Selenos/Aqp4/Hgf/Foxj1/Klf2",7
"GO:0050727","GO:0050727","regulation of inflammatory response","19/453","344/23355",4.82122874827376e-05,0.000676735888934525,0.000423172677359716,"Sirpa/Cebpb/Syt11/Aldh2/Mgll/Apoe/Zfp36/Selenos/Cd81/Fgfr1/Ednrb/Rora/Socs3/Pdcd4/Nr1d1/Hgf/Gprc5b/Abr/Nfkbiz",19
"GO:0051346","GO:0051346","negative regulation of hydrolase activity","21/453","405/23355",4.90238453703128e-05,0.000686035817887295,0.000428988056591923,"Mgat5/Cst3/Pcsk1n/Cnn3/Klf4/Timp3/Gnai2/Timp2/Cmya5/Ttc8/Tmbim6/Cry2/Hgf/Ppp1r15a/Sort1/Sorl1/Tgfb2/Serpine2/Apoc1/Nr4a1/Lxn",21
"GO:0150116","GO:0150116","regulation of cell-substrate junction organization","8/453","68/23355",5.02674519201424e-05,0.000699188364472313,0.000437212532999172,"Ptpra/Sdc4/Gpm6b/Limch1/Lrp1/Fam107a/Vcl/Fermt2",8
"GO:0042493","GO:0042493","response to drug","16/453","259/23355",5.09846320212585e-05,0.000707027848873115,0.000442114675263608,"Bcl2/Slc1a2/Prnp/Gnas/Atp1a1/Gstm1/Gclm/Jun/Mgst1/Sfrp1/Myo6/Fos/Slc1a3/Add3/Tgfb2/Nfe2l2",16
"GO:0090287","GO:0090287","regulation of cellular response to growth factor stimulus","17/453","289/23355",5.52354698619347e-05,0.000756879263825029,0.000473287481494685,"Notch2/Hes5/Rgma/Htra1/Cd63/Sfrp1/Fgfr1/Neo1/Hes1/Nrxn1/Tcf7l2/Ptprf/Tob1/Sorl1/Dmd/Zfp703/Tspan12",17
"GO:0071322","GO:0071322","cellular response to carbohydrate stimulus","12/453","156/23355",5.55658538603084e-05,0.000756879263825029,0.000473287481494685,"Ogt/Vcam1/Camk2n1/Epha5/Lrp1/Zfp36l1/Nrxn1/Aqp4/Tcf7l2/Sidt2/Nr1d1/Sybu",12
"GO:0008202","GO:0008202","steroid metabolic process","18/453","319/23355",5.76577739581486e-05,0.000783057201484708,0.000489656922141085,"Acadl/Soat1/Atp1a1/Abca1/Scp2/Apoe/Dkk3/Lrp1/Fgfr1/Mt3/Aplp2/Rora/Nr3c1/Nr1d1/Hmgcs2/Bmpr1b/Apoc1/Tiparp",18
"GO:1900272","GO:1900272","negative regulation of long-term synaptic potentiation","4/453","12/23355",6.11055528335163e-05,0.000812137984488281,0.000507841553700546,"Prnp/Ptn/Apoe/Fam107a",4
"GO:0060441","GO:0060441","epithelial tube branching involved in lung morphogenesis","6/453","36/23355",6.12541233699405e-05,0.000812137984488281,0.000507841553700546,"Sox2/Tnc/Dag1/Sox9/Fgfr2/Celsr1",6
"GO:0050885","GO:0050885","neuromuscular process controlling balance","8/453","70/23355",6.20652839029821e-05,0.000818763802548222,0.0005119847729593,"Sox2/Psap/Aplp2/Gm2a/Slc1a3/Nrxn1/Abr/Ap1s2",8
"GO:0006814","GO:0006814","sodium ion transport","15/453","236/23355",6.31243659787194e-05,0.000828996136674312,0.000518383198546857,"Atp1b1/Atp1a2/Gnas/Nkain4/Atp1a1/Slc4a4/Fxyd1/Slc38a3/Atp1b2/Slc9a3r1/Camk2d/Dmd/Slc6a11/Serpine2/Fxyd6",15
"GO:0007162","GO:0007162","negative regulation of cell adhesion","17/453","293/23355",6.54578228353205e-05,0.000854677568911215,0.000534442167216647,"Prnp/Sdc4/Cebpb/Klf4/Tnc/Dab1/Epha5/Ptprz1/Cd9/Lrp1/Fam107a/Rgcc/Dusp1/Plxnb1/Zfp703/Serpine2/Foxj1",17
"GO:0062012","GO:0062012","regulation of small molecule metabolic process","19/453","352/23355",6.55302306311162e-05,0.000854677568911215,0.000534442167216647,"Acadl/Dbi/Mid1ip1/Ogt/Foxo1/Scp2/Slc4a4/Adcyap1r1/Apoe/Dkk3/Rora/Sox9/Nr3c1/Ppp1r3c/Sorbs1/Tcf7l2/Nr1d1/Slc7a11/Ddit4",19
"GO:0051043","GO:0051043","regulation of membrane protein ectodomain proteolysis","5/453","23/23355",6.77024283707805e-05,0.000878033747095982,0.000549047121109221,"Apoe/Rgma/Timp3/Timp2/Pacsin3",5
"GO:0006644","GO:0006644","phospholipid metabolic process","19/453","353/23355",6.80430012715998e-05,0.000879971847905746,0.000550259043399839,"Plcd4/Acsl3/Dbi/Prdx6/Plpp3/Scp2/Naaa/Smpdl3a/Chpt1/Slc27a1/Abhd4/Acsl6/Pitpnc1/Socs3/Pla2g7/Pdgfrb/Agpat3/Pigp/Hmgcs2",19
"GO:0030534","GO:0030534","adult behavior","13/453","187/23355",7.83009291338934e-05,0.00100138188259013,0.00062617848298596,"Prex2/Atp1a2/Kcnj10/Slc1a2/Dab1/Ppt1/Aldh2/Cntnap2/Id2/Nrxn1/Nrxn2/Clcn3/Slc7a11",13
"GO:0042391","GO:0042391","regulation of membrane potential","22/453","451/23355",8.0272215167442e-05,0.00101810820559477,0.000636637693150512,"Bcl2/Atp1b1/Kcnj10/Kcnk2/Atp1a1/Gclm/Jun/Pink1/Gabrb1/Slc4a4/Ptn/Fxyd1/Gja1/Chchd10/Atp1b2/Ntrk2/Nrxn1/Kcnn2/Camk2d/Dmd/Ntrk3/Ntsr2",22
"GO:1903055","GO:1903055","positive regulation of extracellular matrix organization","5/453","24/23355",8.41623946406499e-05,0.00105869853804796,0.000662019411395391,"Rgcc/Dag1/Sox9/Pdpn/Tgfb2",5
"GO:0001678","GO:0001678","cellular glucose homeostasis","12/453","164/23355",9.00584432562746e-05,0.0011145942815911,0.000696971823163303,"Ogt/Vcam1/Camk2n1/Epha5/Lrp1/Nrxn1/Aqp4/Tcf7l2/Sidt2/Nr1d1/Klf15/Sybu",12
"GO:0007009","GO:0007009","plasma membrane organization","10/453","117/23355",9.58369487905269e-05,0.00117349285167975,0.000733801945526571,"Degs1/Syt11/Sgip1/Psap/Clu/Sptbn1/Slc9a3r1/Pacsin3/Gsn/Tgfb2",10
"GO:0042982","GO:0042982","amyloid precursor protein metabolic process","8/453","75/23355",0.000101946501117373,0.00124169759562006,0.000776451352147074,"Itm2c/Soat1/Prnp/Apoe/Clu/Itm2b/Ntrk2/Sorl1",8
"GO:0034764","GO:0034764","positive regulation of transmembrane transport","15/453","247/23355",0.000105221632475097,0.00125828674263727,0.000786824784195191,"Dbi/Atp1b1/Slc1a2/Car2/S100a1/Pink1/Fxyd1/Acsl6/Atp1b2/Slc9a3r1/Hspa2/Sorbs1/Klf15/Dmd/Nfe2l2",15
"GO:0034767","GO:0034767","positive regulation of ion transmembrane transport","15/453","247/23355",0.000105221632475097,0.00125828674263727,0.000786824784195191,"Dbi/Atp1b1/Slc1a2/Car2/S100a1/Pink1/Fxyd1/Acsl6/Atp1b2/Slc9a3r1/Hspa2/Sorbs1/Klf15/Dmd/Nfe2l2",15
"GO:0006986","GO:0006986","response to unfolded protein","10/453","119/23355",0.000110461195140583,0.00131411716389469,0.000821736348999035,"Selenos/Calr/Thbs4/Hspa2/Tmbim6/Crebrf/Pacrg/Ppp1r15a/Dnajb9/Nfe2l2",10
"GO:0060560","GO:0060560","developmental growth involved in morphogenesis","16/453","277/23355",0.000112299142134166,0.00133253930511779,0.000833255978667783,"Dclk1/Bcan/S1pr1/Tnc/Mgll/Apoe/Rgma/Lrp1/Sfrp1/Vcl/Sox9/Impact/Fgfr2/Ntrk3/Sema6d/Tfap2c",16
"GO:0010463","GO:0010463","mesenchymal cell proliferation","7/453","57/23355",0.000112883728580023,0.00133260688816006,0.000833298239315418,"Ptn/Fgfr1/Sox9/Arhgap5/Fgfr2/Prrx1/Ctnnbip1",7
"GO:0070252","GO:0070252","actin-mediated cell contraction","9/453","97/23355",0.000113517441991931,0.00133666062130653,0.000835833096911919,"Atp1a2/Atp1a1/Limch1/Fxyd1/Emp2/Kcnn2/Camk2d/Pdpn/Gsn",9
"GO:0006750","GO:0006750","glutathione biosynthetic process","4/453","14/23355",0.000119816467625994,0.00140365144262106,0.000877723420268094,"Slc1a2/Gclm/Slc7a11/Nfe2l2",4
"GO:0022407","GO:0022407","regulation of cell-cell adhesion","21/453","432/23355",0.00012176361617632,0.00141884787827018,0.000887225969881783,"Sirpa/Prnp/Sdc4/Cebpb/Sox2/Vcam1/Klf4/Plpp3/Cd9/Cd81/Adk/Rgcc/Pcdh8/Hes1/Il6st/Pdpn/Zfp703/Pnp/Serpine2/Nfkbiz/Foxj1",21
"GO:0071695","GO:0071695","anatomical structure maturation","16/453","279/23355",0.000122038175455037,0.00141884787827018,0.000887225969881783,"Bcl2/S1pr1/Hes5/Cntnap2/Gja1/Fgfr1/Ednrb/Dag1/Ctsl/Id2/Hes1/Nrxn1/Sirt2/Plxnb1/Tgfb2/Klf2",16
"GO:0071333","GO:0071333","cellular response to glucose stimulus","11/453","145/23355",0.000127542052573188,0.00146800902511739,0.000917967141546497,"Ogt/Vcam1/Camk2n1/Epha5/Lrp1/Nrxn1/Aqp4/Tcf7l2/Sidt2/Nr1d1/Sybu",11
"GO:1902652","GO:1902652","secondary alcohol metabolic process","11/453","145/23355",0.000127542052573188,0.00146800902511739,0.000917967141546497,"Acadl/Soat1/Abca1/Scp2/Apoe/Lrp1/Fgfr1/Mt3/Aplp2/Hmgcs2/Apoc1",11
"GO:0001504","GO:0001504","neurotransmitter uptake","6/453","41/23355",0.000130289402429345,0.00148111705872766,0.000926163783350898,"Atp1a2/Kcnj10/Slc1a2/Gpm6b/Gfap/Slc6a11",6
"GO:0048730","GO:0048730","epidermis morphogenesis","6/453","41/23355",0.000130289402429345,0.00148111705872766,0.000926163783350898,"Igfbp5/Bcl2/Klf4/Ctsl/Fgfr2/Tgfb2",6
"GO:0061462","GO:0061462","protein localization to lysosome","6/453","41/23355",0.000130289402429345,0.00148111705872766,0.000926163783350898,"Lmbrd1/Lamp2/Cd81/Sort1/Sorl1/Scarb2",6
"GO:0098801","GO:0098801","regulation of renal system process","6/453","41/23355",0.000130289402429345,0.00148111705872766,0.000926163783350898,"Gnas/Gja1/Cyba/Ednrb/Gnai2/Emp2",6
"GO:0002573","GO:0002573","myeloid leukocyte differentiation","14/453","225/23355",0.000137657670122385,0.0015457949103499,0.000966607773516617,"Cebpb/Gnas/Car2/Notch2/Jun/Cd81/Sfrp1/Junb/Id2/Zfp36l1/Fos/Glo1/Ctnnbip1/Rbp1",14
"GO:0061138","GO:0061138","morphogenesis of a branching epithelium","14/453","225/23355",0.000137657670122385,0.0015457949103499,0.000966607773516617,"Bcl2/Sox2/Tnc/Sfrp1/Fgfr1/Dag1/Sox9/Socs3/Csmd1/Hgf/Fgfr2/Celsr1/Ctnnbip1/Tfap2c",14
"GO:0061448","GO:0061448","connective tissue development","16/453","282/23355",0.000138029725860995,0.00154620160064239,0.00096686208280144,"Gnas/Hes5/Fgfr1/Selenom/Thra/Sox9/Id4/Id2/Trps1/Cbs/Pdgfrb/Bmpr1b/Sorl1/Prrx1/Tgfb2/Ap1s2",16
"GO:0009913","GO:0009913","epidermal cell differentiation","13/453","198/23355",0.000139235528724417,0.00155592323846411,0.000972941162650177,"Klf4/Hes5/Zfp36/Psap/Fgfr1/Myo6/Slc9a3r1/Zfp36l1/Hes1/Tgfb2/Tfap2c/Maff/Txnip",13
"GO:0043500","GO:0043500","muscle adaptation","10/453","123/23355",0.00014542516548492,0.00161334328166885,0.00100884674090363,"Igfbp5/Foxo1/Klf4/Cyba/Adk/Cmya5/Nr3c1/Camk2d/Klf15/Gsn",10
"GO:0060191","GO:0060191","regulation of lipase activity","8/453","79/23355",0.000147370172658588,0.00163099104548111,0.00101988214124807,"Ppt1/Adcyap1r1/Lrp1/Fgfr1/Pdgfrb/Sort1/Fgfr2/Apoc1",8
"GO:0097237","GO:0097237","cellular response to toxic substance","6/453","42/23355",0.00014953883173197,0.0016510234563405,0.0010324086956631,"Prdx6/Gstm5/Prdx1/Pink1/Aldh2/Nfe2l2",6
"GO:0006857","GO:0006857","oligopeptide transport","4/453","15/23355",0.000160888509874426,0.00174289576343966,0.00108985776967568,"Car2/Slc9a3r1/Slc15a2/Slc7a11",4
"GO:0055119","GO:0055119","relaxation of cardiac muscle","4/453","15/23355",0.000160888509874426,0.00174289576343966,0.00108985776967568,"Atp1b1/Camk2d/Camk2g/Gsn",4
"GO:1900153","GO:1900153","positive regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay","4/453","15/23355",0.000160888509874426,0.00174289576343966,0.00108985776967568,"Zfp36/Zfp36l1/Zfp36l2/Tob1",4
"GO:0002790","GO:0002790","peptide secretion","21/453","441/23355",0.000161701390230826,0.00174758967282329,0.00109279293867385,"Glul/Slc16a2/Abca1/Camk2n1/Epha5/Apoe/Gja1/Psap/Lrp1/Sfrp1/Cpe/Glud1/Neo1/Dio2/Gabbr1/Nrxn1/Tcf7l2/Sidt2/Nr1d1/Sybu/Tgfb2",21
"GO:0032409","GO:0032409","regulation of transporter activity","16/453","287/23355",0.000168761838624401,0.00181537267529613,0.0011351786242935,"Bcl2/Atp1b1/Atp1a2/Prnp/S100a1/Gem/Pink1/Fxyd1/Gja1/Atp1b2/Slc9a3r1/Hspa2/Nrxn1/Camk2d/Dmd/Fxyd6",16
"GO:0043087","GO:0043087","regulation of GTPase activity","17/453","318/23355",0.000176019518192595,0.00188026418041464,0.00117575621506105,"Gnas/Pbxip1/S1pr1/Arap2/Epha5/Rgma/Gnao1/Fermt2/Ntrk2/Ttc8/Arhgef26/Evi5/Rsu1/Plxnb1/Ntrk3/Abr/Foxj1",17
"GO:0016311","GO:0016311","dephosphorylation","19/453","381/23355",0.000183468785692906,0.00193736304892234,0.00121146095816055,"Bcl2/Mgat5/Ppp2r5a/Ptpra/Plpp3/Pink1/Psph/Ptprz1/Gnai2/Cmya5/Pdgfrb/Cry2/Ppp2r2b/Dusp1/Phlpp1/Ptprf/Ppp1r15a/Ppm1k/Tgfb2",19
"GO:0031641","GO:0031641","regulation of myelination","7/453","62/23355",0.000193225610463732,0.00202184252403414,0.00126428718808208,"Hes5/Ptprz1/Ptn/Dag1/Tcf7l2/Hgf/Sirt2",7
"GO:0045682","GO:0045682","regulation of epidermis development","7/453","62/23355",0.000193225610463732,0.00202184252403414,0.00126428718808208,"Hes5/Zfp36/Zfp36l1/Hes1/Tgfb2/Tfap2c/Maff",7
"GO:0045747","GO:0045747","positive regulation of Notch signaling pathway","6/453","44/23355",0.000194757261897846,0.00202406869927242,0.00126567924745303,"Sox2/Enho/Hes5/Hes1/Il6st/Tgfb2",6
"GO:0009743","GO:0009743","response to carbohydrate","13/453","205/23355",0.000196368847625991,0.00203164533588779,0.0012704170272196,"Glul/Ogt/Vcam1/Camk2n1/Epha5/Lrp1/Zfp36l1/Nrxn1/Aqp4/Tcf7l2/Sidt2/Nr1d1/Sybu",13
"GO:0031647","GO:0031647","regulation of protein stability","16/453","292/23355",0.000205287948328899,0.00211441994207215,0.00132217717809852,"Bcl2/Atp1b1/Prnp/Lamp2/Plpp3/Pink1/Per3/Cd81/Lamp1/Calr/Fam107a/Clu/Atp1b2/Nr1d1/Gsn/Usp2",16
"GO:0072537","GO:0072537","fibroblast activation","4/453","16/23355",0.000211240915567916,0.0021421876107372,0.0013395407003901,"Fgfr1/Rgcc/Pdgfrb/Nr1d1",4
"GO:0098712","GO:0098712","L-glutamate import across plasma membrane","4/453","16/23355",0.000211240915567916,0.0021421876107372,0.0013395407003901,"Kcnj10/Slc1a2/Slc1a3/Slc7a11",4
"GO:0006509","GO:0006509","membrane protein ectodomain proteolysis","6/453","45/23355",0.000221078927467355,0.00220313286160109,0.00137765064165691,"Apoe/Rgma/Timp3/Dag1/Timp2/Pacsin3",6
"GO:0043114","GO:0043114","regulation of vascular permeability","6/453","45/23355",0.000221078927467355,0.00220313286160109,0.00137765064165691,"Ddah1/Apoe/Fermt2/Nr3c1/Abr/Ctnnbip1",6
"GO:0061178","GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","8/453","84/23355",0.00022638055562434,0.00224141092063325,0.00140158646209976,"Camk2n1/Epha5/Lrp1/Nrxn1/Tcf7l2/Sidt2/Nr1d1/Sybu",8
"GO:0042060","GO:0042060","wound healing","18/453","357/23355",0.000235638085012001,0.00231768190952207,0.00144927980761417,"Dst/Entpd2/Sdc4/Gnas/Syt11/Notch2/F3/Plpp3/Cd9/Apoe/Gja1/Fermt2/Pdpn/Celsr1/Tgfb2/Slc7a11/Serpine2/Nfe2l2",18
"GO:0031331","GO:0031331","positive regulation of cellular catabolic process","19/453","389/23355",0.00023865700028181,0.00233782304105841,0.00146187434663102,"Btg2/Foxo1/Tmem59/Pink1/Slc4a4/Apoe/Zfp36/Rgma/Cd81/Lrp1/Clu/Sesn3/Zfp36l1/Qk/Zfp36l2/Sirt2/Pttg1ip/Tob1/Pacsin3",19
"GO:0010522","GO:0010522","regulation of calcium ion transport into cytosol","9/453","107/23355",0.000240259887492345,0.00234355195342109,0.001465456717867,"Bcl2/Dbi/Prnp/Adcyap1r1/Cyba/Tmbim6/Camk2d/Dmd/Tgfb2",9
"GO:0035265","GO:0035265","organ growth","13/453","210/23355",0.000248566729022724,0.00240926572720131,0.00150654848504632,"Bcl2/Kcnk2/S1pr1/Gja1/Psap/Fgfr1/Sox9/Nr3c1/Pdgfrb/Tcf7l2/Camk2d/Fgfr2/Tgfb2",13
"GO:0030278","GO:0030278","regulation of ossification","10/453","132/23355",0.000259284290129122,0.00248696848282183,0.00155513713487533,"Bcl2/Lrp4/Gpm6b/S1pr1/Atraid/Ptn/Gja1/Sfrp1/Sox9/Bmpr1b",10
"GO:0046323","GO:0046323","glucose import","8/453","86/23355",0.000266416602370167,0.00253950732362784,0.0015879904271165,"Lmbrd1/Pea15a/Slc1a2/Slc27a1/Sorbs1/Klf15/Sort1/Nfe2l2",8
"GO:0008016","GO:0008016","regulation of heart contraction","12/453","185/23355",0.000278687593459126,0.00261852587813432,0.00163740186489948,"Atp1b1/Atp1a2/S100a1/Atp1a1/Hopx/Fxyd1/Gja1/Gnao1/Thra/Kcnn2/Dmd/Tgfb2",12
"GO:0060135","GO:0060135","maternal process involved in female pregnancy","6/453","47/23355",0.000282084030037127,0.00263431008983962,0.00164727195932858,"Ptn/Junb/Ctsb/Ctsl/Cbs/Csmd1",6
"GO:0009648","GO:0009648","photoperiodism","5/453","31/23355",0.000300880533049176,0.00279285075435162,0.00174640971538518,"Per3/Bhlhe40/Id2/Cry2/Usp2",5
"GO:0055074","GO:0055074","calcium ion homeostasis","22/453","496/23355",0.000307072629761691,0.00283715746335132,0.00177411533729614,"Bcl2/Dbi/Atp1b1/Atp1a2/Prnp/Gnas/S1pr1/Camk2n1/Adcyap1r1/Apoe/Fxyd1/Gja1/Lrp1/Cyba/Ednrb/Fzd2/Tmbim6/Camk2d/Clstn1/Il6st/Dmd/Tgfb2",22
"GO:0051047","GO:0051047","positive regulation of secretion","19/453","398/23355",0.000317632479894451,0.00290154749490884,0.00181437934943886,"Acsl3/Glul/Sdc4/Pink1/Camk2n1/Gja1/Lrp1/Lamp1/Fgfr1/Cyba/Glud1/Rgcc/Ednrb/Gnai2/Gabbr1/Nr3c1/Tcf7l2/Sybu/Tgfb2",19
"GO:0070301","GO:0070301","cellular response to hydrogen peroxide","8/453","89/23355",0.000337170309915033,0.00307392496405705,0.00192216945829623,"Sirpa/Pink1/Psap/Impact/Pdgfrb/Hgf/Nfe2l2/Rhob",8
"GO:0008637","GO:0008637","apoptotic mitochondrial changes","9/453","113/23355",0.000361307281190086,0.00323630101672988,0.00202370553769176,"Bcl2/Gclm/Jun/Pink1/Chchd10/Acaa2/Ppp2r2b/Hgf/Pnp",9
"GO:0030038","GO:0030038","contractile actin filament bundle assembly","9/453","113/23355",0.000361307281190086,0.00323630101672988,0.00202370553769176,"Sdc4/S1pr1/Limch1/Fermt2/Rgcc/Pdlim4/Ttc8/Sorbs1/Itgb5",9
"GO:0043149","GO:0043149","stress fiber assembly","9/453","113/23355",0.000361307281190086,0.00323630101672988,0.00202370553769176,"Sdc4/S1pr1/Limch1/Fermt2/Rgcc/Pdlim4/Ttc8/Sorbs1/Itgb5",9
"GO:0034620","GO:0034620","cellular response to unfolded protein","8/453","91/23355",0.000392327584948322,0.00343818856985375,0.00214994872617632,"Selenos/Calr/Hspa2/Tmbim6/Crebrf/Pacrg/Ppp1r15a/Nfe2l2",8
"GO:0032103","GO:0032103","positive regulation of response to external stimulus","19/453","405/23355",0.000393951226933132,0.00344165360303632,0.00215211546122464,"Cebpb/S1pr1/Ptn/Cd81/Sash1/Lrp1/Lamp1/Fgfr1/Calr/Cyba/Thbs4/Pla2g7/Pdgfrb/Pdcd4/Tpbg/Gprc5b/Ntrk3/Rarres2/Nfkbiz",19
"GO:0033687","GO:0033687","osteoblast proliferation","5/453","33/23355",0.000407102878624931,0.00354310331415724,0.00221555342361792,"Bcl2/Atraid/Sfrp1/Junb/Plxnb1",5
"GO:0110148","GO:0110148","biomineralization","11/453","166/23355",0.000413508358520977,0.00357855729817778,0.00223772330936857,"Cebpb/Gpm6b/S1pr1/Atraid/Ptn/Gja1/Sox9/Tcf7l2/Bmpr1b/Fgfr2/Col1a2",11
"GO:0006622","GO:0006622","protein targeting to lysosome","4/453","19/23355",0.000429595174613177,0.00369003019387885,0.00230742891313244,"Lamp2/Sort1/Sorl1/Scarb2",4
"GO:0050920","GO:0050920","regulation of chemotaxis","13/453","224/23355",0.000461985267742362,0.00390989002331955,0.00244491042429443,"S1pr1/Ptn/Fgfr1/Calr/Thbs4/Pla2g7/Pdgfrb/Tpbg/Dusp1/Ntrk3/Sema6d/Rarres2/Fezf2",13
"GO:0044706","GO:0044706","multi-multicellular organism process","12/453","197/23355",0.000492409401513298,0.00410707521488426,0.00256821315851398,"Igfbp5/Ptn/Gja1/Calr/Junb/Ctsb/Ctsl/Emp2/Cbs/Klf9/Csmd1/Serpine2",12
"GO:0044282","GO:0044282","small molecule catabolic process","16/453","316/23355",0.000492420833756758,0.00410707521488426,0.00256821315851398,"Acadl/Dbi/Ddah1/Scp2/Apoe/Oat/Mt3/Glud1/Acox1/Aldh6a1/Glo1/Acaa2/Asrgl1/Gldc/Aldh1l1/Pnp",16
"GO:0007389","GO:0007389","pattern specification process","21/453","480/23355",0.000499871668102556,0.00416168021689723,0.00260235845105261,"Btg2/Nme7/Enkur/Lrp4/Notch2/Hes5/Bhlhe40/Gja1/Sfrp1/Fgfr1/Pcdh8/Ttc8/Hes1/Daam2/Bmpr1b/Bhlhe41/Fgfr2/Celsr1/Ctnnbip1/Fezf2/Foxj1",21
"GO:0014047","GO:0014047","glutamate secretion","5/453","35/23355",0.000539402763901534,0.00441103077265126,0.00275828093721734,"Gja1/Myo6/Ntrk2/Gabbr1/Nr3c1",5
"GO:0090162","GO:0090162","establishment of epithelial cell polarity","5/453","35/23355",0.000539402763901534,0.00441103077265126,0.00275828093721734,"Hes5/Gja1/Slc9a3r1/Ttc8/Hes1",5
"GO:0043547","GO:0043547","positive regulation of GTPase activity","13/453","228/23355",0.000545945733102068,0.00445660358807046,0.00278677827366883,"Gnas/S1pr1/Arap2/Rgma/Gnao1/Fermt2/Arhgef26/Evi5/Rsu1/Plxnb1/Ntrk3/Abr/Foxj1",13
"GO:1904035","GO:1904035","regulation of epithelial cell apoptotic process","8/453","96/23355",0.000562851260949429,0.00457838728871232,0.00286293137194846,"Zfp36/Rgcc/Zfp36l1/Pdcd4/Tcf7l2/Sort1/Gsn/Nfe2l2",8
"GO:0015698","GO:0015698","inorganic anion transport","10/453","146/23355",0.000578754516816138,0.00467186624622146,0.00292138510755309,"Prnp/Cebpb/Car2/Gabrb1/Ttyh3/Ttyh1/Fxyd1/Fgfr1/Slc1a3/Clcn3",10
"GO:0042542","GO:0042542","response to hydrogen peroxide","9/453","121/23355",0.000596970727728781,0.00480498816514564,0.00300462815667688,"Bcl2/Sirpa/Pink1/Psap/Impact/Pdgfrb/Hgf/Nfe2l2/Rhob",9
"GO:0007346","GO:0007346","regulation of mitotic cell cycle","20/453","453/23355",0.000603041284690221,0.00483851192566399,0.00302559104593054,"Bcl2/Btg2/Klf4/Btg1/Fgfr1/Fam107a/Rgcc/Slc9a3r1/Timp2/Id2/Hspa2/Zfp36l1/Hes1/Zfp36l2/Pdgfrb/Camk2d/Adamts1/Pdpn/Fgfr2/Usp2",20
"GO:0120162","GO:0120162","positive regulation of cold-induced thermogenesis","8/453","97/23355",0.000603240817709654,0.00483851192566399,0.00302559104593054,"Acadl/Cebpb/Gnas/Ogt/Gja1/Thra/Dio2/Gadd45g",8
"GO:0001662","GO:0001662","behavioral fear response","6/453","54/23355",0.00060533945898837,0.00483851192566399,0.00302559104593054,"Bcl2/Dbi/Atp1a2/Apoe/Nr2e1/Gja1",6
"GO:0046395","GO:0046395","carboxylic acid catabolic process","12/453","203/23355",0.00064287866723288,0.00505368125576773,0.00316013952044555,"Acadl/Dbi/Ddah1/Scp2/Oat/Glud1/Acox1/Aldh6a1/Acaa2/Asrgl1/Gldc/Aldh1l1",12
"GO:0001502","GO:0001502","cartilage condensation","4/453","21/23355",0.000643291348828301,0.00505368125576773,0.00316013952044555,"Thra/Sox9/Bmpr1b/Tgfb2",4
